URL,Description,Type
https://www.kuronekoyamato.co.jp/en/wth2005/  ,Yamato Transport,Not Phishing
https://nsfdjwart454.serveuser.com/,SAISON CARD,Phishing
https://www.nhkplus.or.login.2q474.com/?9N7ah82jUS9m8h8=*,NHK,Phishing
https://994ydwwdc.icu/,Apple ID,Phishing
https://wksoall-dj.com/,AEON card,Phishing
https://yowxx.cfd/index.php?id=,Epos card,Phishing
http://799ytuimy.cfd/,Amazon,Phishing
https://smbc-jpn3.shop,Mitsui Sumitomo Bank Card,Phishing
https://boaishop.com/,AEON card,Phishing
http://peteclaphi.life/pounkin77.php,Sumitomo Mitsui Trust Bank,Phishing
https://9kbdcz54t.duckdns.org,Aeon bank,Phishing
https://xhhy02svt.duckdns.org,Aeon bank,Phishing
https://accout-smba-card.com.kpcvo.fit/,Mitsui Sumitomo Bank Card,Phishing
https://www.smbec-casecrd.co.jp.yzkufb.cfd/,Mitsui Sumitomo Bank Card,Phishing
https://godkk.cfd/,Amazon,Phishing
https://www.paypal-supportid33.duckdns.org/,Netflix,Phishing
https://priyoshopretail.com/exclusive-partnership/,Priyoshop,Not Phishing
http://t87bb.cfd/,Amazon,Phishing
https://co-jp-strator.life,SAISON CARD,Phishing
https://1pi7ko.duckdns.org,Aeon bank,Phishing
https://ewqhu.cn/?id=smbc,Mitsui Sumitomo Bank Card,Phishing
https://w3ryd04fp.duckdns.org,Aeon bank,Phishing
https://www.paypalobjects.com/webpronews.php ,paypal,Not Phishing
https://minatoyama.jp/blog/meta/,Metamask,Phishing
https://bb51cd8e0e89282db1f7f76a8ea29e89.89zhia.cfd/caonige,Amazon,Phishing
http://vuigdcbyuj.duckdns.org/,Apple ID,Phishing
https://555jfds.cfd/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/video_icon/  ,Yamato Transport,Not Phishing
https://topfyb.cn/,Apple ID,Phishing
https://mgt540k.duckdns.org,Aeon bank,Phishing
https://my-jcb-co-jp.kh7tfh5g.com/,JCB,Phishing
https://www.americanexpress.com/clearpix/ , americanexpress,Not Phishing
https://sashen.cn/mem/index.php,Mitsui Sumitomo Bank Card,Phishing
https://www.pasdotast.one/,Ekinet,Phishing
http://www2.miracd.co.jp.s1744.cn/,MICARD,Phishing
https://www.paypalobjects.com/persona.txt ,paypal,Not Phishing
https://9db5afed508a50cd6453e181752885b0.oiisaninfe.com/feis,SAISON CARD,Phishing
https://www.paypalobjects.com/top.php ,paypal,Not Phishing
https://about.americanexpress.com/newsroom , americanexpress,Not Phishing
https://www.ana.co.jp/en/us/hero/ ,Ana,Not Phishing
https://5dublv1z.duckdns.org,Aeon bank,Phishing
https://meodd.cfd/index.php?id=,Amazon,Phishing
https://trfkk.cfd/index.php?info=*,SAISON CARD,Phishing
https://777eger.cfd/,Amazon,Phishing
https://twde67c.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/content_06/ ,Ana,Not Phishing
https://tour2czech.com/,Nishinippon City Bank,Phishing
https://vywierbywerv68.25u.com/,SAISON CARD,Phishing
https://fewhtegdsa.2waky.com/,SAISON CARD,Phishing
https://www.kueroanrsaskayasatn.co.jp.bjnsj.cn/,Yamato Transport,Phishing
https://www.paypalobjects.com/science_fiction.html ,paypal,Not Phishing
https://www.salsoeeard.co.jp.wjqcc.cn/,SAISON CARD,Phishing
https://www.mnd56ik.fartit.com/,Mitsui Sumitomo Bank Card,Phishing
http://z-9l6a.ndpih.com/,Apple ID,Phishing
https://t45d18uwy.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/energy_environment/ ,Ana,Not Phishing
https://emv1.txipzuy.cn/,SAISON CARD,Phishing
https://hotbu.cn/,Apple ID,Phishing
https://online.americanexpress.com/myca/ocareg/us/action?request_type=un_Register&DestPage=https\%3A\%2F\%2Fonline.americanexpress.com\%2Fmyca\%2Focareg\%2Fus\%2Faction\%3Frequest_type\%3Dauthreg_addcard\%26Face\%3Den_US&Face=en_US&extlink=va-OPEN-SI-Register11-1-11 , americanexpress,Not Phishing
https://ushiczr.duckdns.org,Aeon bank,Phishing
https://nsdk988.cc/index.php?id=*,SAISON CARD,Phishing
https://www.paypalobjects.com/viewtopic.html ,paypal,Not Phishing
https://x93z3y9.duckdns.org/,Aeon bank,Phishing
https://oriskeats6.top/searcher44.php,Resona Bank,Phishing
http://xkknogigny.duckdns.org/,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/webservice/  ,Yamato Transport,Not Phishing
https://www.americanexpress.com/cracking-des/ , americanexpress,Not Phishing
https://www.latesdom.one/,ETC,Phishing
https://qrhrqhv.cn/,Epos card,Phishing
https://8905066df2fdb3a87f2bc53fc2e6fa68.caonimamajap.com/aeon.co.jp/,AEON card,Phishing
https://9ifah2xo.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/bookmarklet/ ,Ana,Not Phishing
https://116be8c0-1129-11ee-913a-4f0ed60405.glitch.me/116be8c0-1129-11ee-913a-4f0ed604055aindex.html,BIGLOBE,Phishing
https://www.the-eki.co-jp.make.njlilod.cn/,Ekinet,Phishing
https://dwqgergfas.dns-stuff.com/,Mitsui Sumitomo Bank Card,Phishing
http://jihafuhfoheoiajifc.com/,Amazon,Phishing
https://www.paypalobjects.com/resume_help.php ,paypal,Not Phishing
https://323pp.cfd/,Amazon,Phishing
https://www.ana.co.jp/en/us/fireman/ ,Ana,Not Phishing
https://_.s1.pttmdak.cn/,SAISON CARD,Phishing
https://www.americanexpress.com/certification_mark/ , americanexpress,Not Phishing
https://w0ckxeld9.duckdns.org,Aeon bank,Phishing
https://peg2lu.icu/,Amazon,Phishing
https://www.paypalobjects.com/printer2.txt ,paypal,Not Phishing
https://odd-water-b28f.zx77kikf.workers.dev/,Adobe,Phishing
https://trfmm.cfd/index.php?info=,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/button4/ ,Ana,Not Phishing
https://www.saisoncard.co.jp/template/,Saisoncard,Not Phishing
https://www.ana.co.jp/en/us/atomforum67/ ,Ana,Not Phishing
https://www.ferhdgfdsf.toythieves.com/,SAISON CARD,Phishing
https://www.adobe.com/hu/ ,adobe,Not Phishing
https://825htrha.cfd/index.php?id=*,SAISON CARD,Phishing
https://treesssd.com/,GMO Aozora Net Bank,Phishing
https://www.sz185.buzz/,Ministry of Internal Affairs and Communications,Phishing
http://iimlllcbnm.duckdns.org/,Apple ID,Phishing
https://www.ni-on.com/aektjhestdzjlvhfsb,KDDI,Phishing
https://bg.ameadinfoperonehj.jp.cheungkinghin.net/,Amazon,Phishing
https://qlzhw5.cfd/?info=51521386942219903650,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/darkredpixel/ ,Ana,Not Phishing
https://pub-f248b8d6aa1d406eaaea5c45663cdf55.r2.dev/adobemessage27.htm ,Adobe,Phishing
https://1n9ynd.xyz/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/rss092.txt ,paypal,Not Phishing
https://cfvhh.cfd/,SAISON CARD,Phishing
https://accout.smba.jp.peiyoujiaoyu.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.americanexpress.com/cgi-win/ , americanexpress,Not Phishing
https://bbr14fww.duckdns.org,Aeon bank,Phishing
https://kkkrrrgg.cfd/,Amazon,Phishing
https://qwehykjgdjd.cfd/index.php?id=,SAISON CARD,Phishing
https://www.paypalobjects.com/tips.txt ,paypal,Not Phishing
https://www.paypalobjects.com/t.html ,paypal,Not Phishing
https://www.kueresnsaskaycsato.co.jp.fdchs.cn/,Yamato Transport,Phishing
https://787ufz.mylakecumberland.com/bghtH.php?=,BIGLOBE,Phishing
https://06csopbb8.duckdns.org/,Aeon bank,Phishing
https://evnuoerv8.lflinkup.com/,PayPay,Phishing
https://www.smbec-caserd.co.jp.dojjzdx.cn/,Mitsui Sumitomo Bank Card,Phishing
https://appeals-form.glitch.me/,Facebook,Phishing
https://vwec3.qhigh.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/shure.html ,paypal,Not Phishing
https://www.americanexpress.com/criminal/ , americanexpress,Not Phishing
https://amaonz-jp.com/a3IwMDY1P3,Amazon,Phishing
https://www.paypalobjects.com/petrochemical.html ,paypal,Not Phishing
https://ekicomjp.gsahas.com/,Ekinet,Phishing
https://www.ays424.com/,ETC,Phishing
https://604ihc8.asia/index.php?id=,Mercari,Phishing
https://songaa.cfd/index.php?id=,Amazon,Phishing
https://priyoshopretail.com/aci/,Priyoshop,Not Phishing
https://www.ana.co.jp/en/us/goodyear/ ,Ana,Not Phishing
https://tolaenasdv20.cyou/mron20.php,Yokohama Bank,Phishing
https://t142ylkx.duckdns.org/,Aeon bank,Phishing
https://gi6qzui.duckdns.org,Aeon bank,Phishing
https://dwqwdsadsa.serveusers.com/,Mercari,Phishing
https://www.paypalobjects.com/sponsor_tile.txt ,paypal,Not Phishing
http://918nsutag.icu/,Apple ID,Phishing
http://z-pl.hchqr.com/,Apple ID,Phishing
http://www2.mireard.co.jp.12crni4.cn/,MICARD,Phishing
https://www.paypalobjects.com/ttlogoheader.php ,paypal,Not Phishing
https://wbw53re.duckdns.org/,Aeon bank,Phishing
https://www.ana.co.jp/en/us/kom/ ,Ana,Not Phishing
https://d29lnce.duckdns.org/,Aeon bank,Phishing
https://tolcjae166azsdv20gsef88.icu/berich0709.php/,Amazon,Phishing
https://vjtidaokoovjnlehrwjpq.gne520.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/reiting.php ,paypal,Not Phishing
https://souamani.icu/,Amazon,Phishing
https://mlfdd.cn/?id=*,Apple ID,Phishing
http://yuieawtqnb.duckdns.org/ja/main,Apple ID,Phishing
http://z-axw4.iemdi.com/,Apple ID,Phishing
https://5txkfjak.duckdns.org,Aeon bank,Phishing
https://www.mozqh.com/,Sumitomo Mitsui Trust Bank,Phishing
https://o14aog8i.duckdns.org,Aeon bank,Phishing
https://gs01zp7.duckdns.org/,Aeon bank,Phishing
https://8pxnzwlei.duckdns.org,Aeon bank,Phishing
https://www.iluv2swap.com/,ETC,Phishing
https://ae10086.cc/index.php?id=,Apple ID,Phishing
https://www.americanexpress.com/circus/ , americanexpress,Not Phishing
https://www.ana.co.jp/en/us/articleemail/ ,Ana,Not Phishing
https://rwvefc.cfd/,Amazon,Phishing
https://bc7b6780a2cd5d95574141dccda8597c.xiangxiang001.cn/caonige,Amazon,Phishing
https://www.etc.userinformation.007750.com/a3IwMDY1P3,ETC,Phishing
https://a06o7o.cfd/?info=450605476012,Mitsui Sumitomo Bank Card,Phishing
https://luch.verabagonline.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.saiscncacd-co-jp.zhszs.cn/,SAISON CARD,Phishing
https://www.softbank.jp/perl/,Softbox,Not Phishing
https://truejyshfdg.fartit.com/,SAISON CARD,Phishing
https://smscodares.udpalkf.cn/,Mitsui Sumitomo Bank Card,Phishing
https://h87yhgh73.com,Epos card,Phishing
https://www.salsoeeard.co.jp.aalh.cn/,SAISON CARD,Phishing
https://www.kuronekoyamato.co.jp/en/wed/  ,Yamato Transport,Not Phishing
https://cgdagq.cfd/,SAISON CARD,Phishing
https://kumamotofc.net/hard_88390993993/ups/indexwait.php?one=Global,United Parcel Service Inc.,Phishing
https://www.dasoruh.vip/msidecrt.php?sinvu7yfte=*,ETC,Phishing
https://www.paypalobjects.com/people_off.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/index214/ ,Ana,Not Phishing
https://www.paypalobjects.com/pagerank-checker.php ,paypal,Not Phishing
https://www.ccdengbaou.com/,Sumitomo Mitsui Trust Bank,Phishing
https://www.ana.co.jp/en/us/db_querytool/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/image004/ ,Ana,Not Phishing
https://iic1xq.xyz/,Yamato Transport,Phishing
https://ytesm4y.serveusers.com/,SAISON CARD,Phishing
https://87rsn1.icu/,SAISON CARD,Phishing
https://urlz.fr/mMi4,Sumitomo Mitsui Trust Bank,Phishing
https://yumii.xyz/index.php?id=,SAISON CARD,Phishing
https://qwefdsgh.cfd/index.php?id=*,Apple ID,Phishing
https://www.xzi969.com/,Ekinet,Phishing
https://26dek8.xyz/,Yamato Transport,Phishing
https://815576.cc/index.php?id=,Apple ID,Phishing
https://www.soumu.go.jp/english/ms/,Ministry of Internal Affairs and Communications,Not Phishing
http://7oo.ozdps.com/,Apple ID,Phishing
https://nveuorvuo.instanthq.com/,PayPay,Phishing
https://www.paypalobjects.com/top.html ,paypal,Not Phishing
https://4i87bf2t.duckdns.org,Aeon bank,Phishing
https://www.in-eki-co-jp.pop-apa.bqthglm.cn/,Ekinet,Phishing
https://aeonheloo.com/,AEON card,Phishing
https://i2pxyaz.duckdns.org/,Aeon bank,Phishing
https://jaecs.co.jp.99inn.com.cn/,JACCS,Phishing
https://55895815.hologlass.co/,ETC,Phishing
https://www.rewgrtgdfs.youdontcare.com/,SAISON CARD,Phishing
https://490f114d379f6aa282b56473db6c02bb.qyb2b.cn/caonige,Amazon,Phishing
https://www.ana.co.jp/en/us/first_aid/ ,Ana,Not Phishing
https://nskjebsb.top/,Apple Store,Phishing
https://www.paypalobjects.com/virus_news.html ,paypal,Not Phishing
https://rtjmsw34qj.yourtrap.com/,SAISON CARD,Phishing
https://enurovevu7.onedumb.com,SAISON CARD,Phishing
https://9722gtrhy.cfd/,Mitsui Sumitomo Bank Card,Phishing
https://bytevrwtber45.ezua.com/,SAISON CARD,Phishing
https://ya62o6.instanthq.com/,Mitsui Sumitomo Bank Card,Phishing
https://dwqgrefas.yourtrap.com/,SAISON CARD,Phishing
https://www.americanexpress.com/controllerservlet/ , americanexpress,Not Phishing
https://djnqxoxuiyah.lsx631.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://6a8jdjz71.duckdns.org/,softbank,Phishing
https://www.nhk.showrtar.one/a3IwMDY1P3,NHK,Phishing
https://pay-payid0821dns.jp/,PayPay,Phishing
https://accout-smba-card.com.xnszr.cloud/,Mitsui Sumitomo Bank Card,Phishing
https://9af0b309c96b2887d8e88df55f5c18c9.feasttonight.com/caonige9af0b309c96b2887d8e88df55f5c18c9,Amazon,Phishing
https://www.americanexpress.com/cra/ , americanexpress,Not Phishing
https://enjiaggbl.com/,Sumitomo Mitsui Trust Bank,Phishing
https://jkleqwsa.cfd/,Amazon,Phishing
https://www.pudweity.one/,ETC,Phishing
https://censor.top/,Mitsui Sumitomo Bank Card,Phishing
https://www.kuronekoyamato.co.jp/en/xmas06/  ,Yamato Transport,Not Phishing
https://www.ana.co.jp/en/us/apnews/ ,Ana,Not Phishing
https://qaszz.icu/,Mitsui Sumitomo Bank Card,Phishing
https://bsfikythg.dns04.com/,SAISON CARD,Phishing
https://ewgfvdsfsa.americanunfinished.com/,Epos card,Phishing
https://kw1mwq.cfd/?info=4315829264757024150392607,SAISON CARD,Phishing
https://dg61gig.asia/index.php?id=,Apple ID,Phishing
https://www.paypalobjects.com/supinfo.html ,paypal,Not Phishing
https://dnnnt2.xyz/,Viewcard,Phishing
https://vgecxb.duckdns.org,Aeon bank,Phishing
https://www.etc.userinformation.supreme-horse.com/a3IwMDY1P3,ETC,Phishing
https://www.ana.co.jp/en/us/hummer/ ,Ana,Not Phishing
https://smtpmail.web3ww.com/,Ekinet,Phishing
https://www.ana.co.jp/en/us/audiovox/ ,Ana,Not Phishing
https://7ji1s9pep.duckdns.org/,Aeon bank,Phishing
https://www.kuronekoyamato.co.jp/en/webdevelopment/  ,Yamato Transport,Not Phishing
https://www.kuronekoyamato.co.jp/en/win95/  ,Yamato Transport,Not Phishing
https://www.kuerosnsaskayasatn.co.jp.giqk.cn/,Yamato Transport,Phishing
https://trfzz.cfd/index.php?info=,Amazon,Phishing
https://dxcyy.cfd/,Amazon,Phishing
https://wegnnu9.com/index.php?id=*,SAISON CARD,Phishing
https://tough.98472.net/tracking.html#/addres,Yamato Transport,Phishing
https://775bnytershbetr.cfd/,Amazon,Phishing
https://qqqbvgg.cfd/index.php?id=*,Apple ID,Phishing
https://szy6gcr.duckdns.org/,Aeon bank,Phishing
https://www.grtehtrhfs.mrslove.com/,Mitsui Sumitomo Bank Card,Phishing
http://www.kuerenenkaycaseto.co.jp.tlzygl.cn/,Yamato Transport,Phishing
https://www.kuronekoyamato.co.jp/en/websense/  ,Yamato Transport,Not Phishing
https://envuoerv79.ocry.com/,Mercari,Phishing
https://www.ana.co.jp/en/us/concept/ ,Ana,Not Phishing
https://rknpgqybcwdvssgs.vyp390.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/rss_podcast.html ,paypal,Not Phishing
https://ghj7ojnb.almostmy.com/,SAISON CARD,Phishing
https://smtp.sheensunma.com/,Ekinet,Phishing
https://7ccn9.ifland.co/,ETC,Phishing
https://stoneportal.herokuapp.com/home/?cli=Cliente&/z9aJB5vC3P/Ppbo81 ,Adobe,Phishing
https://www1.mlcaed.co.jp.e2qdio.cfd/,MICARD,Phishing
https://dwqhtegfsa.dumb1.com/,SAISON CARD,Phishing
https://vfgrs133.xyz/,Amazon,Phishing
https://technoindiagroup.com/secure-massage871600/confirm.html ,Facebook,Phishing
https://95rgy6.cfd/?info=687899088509,SAISON CARD,Phishing
https://www.americanexpress.com/by/ , americanexpress,Not Phishing
https://www.americanexpress.com/compatible_devices/ , americanexpress,Not Phishing
https://www.paypalobjects.com/t3016.html ,paypal,Not Phishing
https://www.americanexpress.com/cake/ , americanexpress,Not Phishing
https://mmmoiodsa.cfd/,Amazon,Phishing
https://www.etc.userinformation.js05000.com/a3IwMDY1P3,ETC,Phishing
https://pub-76f3c6b706914e5fbef629ba3dd600e5.r2.dev/emailverification.html,Microsoft,Phishing
https://www.ana.co.jp/en/us/battle/ ,Ana,Not Phishing
https://www.adobe.com/products/photoshopel ,adobe,Not Phishing
https://hutreyre.dumb1.com/,Epos card,Phishing
https://www.paypalobjects.com/tryflash.php ,paypal,Not Phishing
https://grehtrxzw.organiccrap.com/,SAISON CARD,Phishing
https://green.loveyshair.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.kuerskaanmensyaseatn.co.jp.moneydoll.top/,Yamato Transport,Phishing
https://www.kuronekoyamato.co.jp/en/validator/  ,Yamato Transport,Not Phishing
https://7q59tx1.top/,Amazon,Phishing
https://mrwdbukutnommizdqg.pyw328.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://zhouchenge.com/index.php?id=,Apple ID,Phishing
http://www.kuerenenkaycaseto.co.jp.dyfckd.cn/,Yamato Transport,Phishing
https://is.gd/7cssca,Sumitomo Mitsui Trust Bank,Phishing
http://z-p37.hnuob.com/,Apple ID,Phishing
https://datesettlement.com/,AEON card,Phishing
https://xvakberelbvziyjvqo.gdp308.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://0361ae67c6c2b540adc2b180dda5b1c5.2022qazwsx090.cn/caonige,Amazon,Phishing
https://www.windpowerprogram.com/,ETC,Phishing
http://z-330.ymqte.com/,Apple ID,Phishing
https://gzg87e.icu/,SAISON CARD,Phishing
https://dfewhtrhgds.misecure.com/,Apple ID,Phishing
https://btrnuotr79.dumb1.com/,SAISON CARD,Phishing
https://www.kuerenakaycnato.co.jp.bw6426r.cn/,Yamato Transport,Phishing
https://cl3f9sah3.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/bn1/ ,Ana,Not Phishing
https://dpjsdj88.shop,PayPay,Phishing
https://gthrjgs.organiccrap.com/,SAISON CARD,Phishing
https://bvtwebgew4.ezua.com/,Amazon,Phishing
https://www.kuronekoyamato.co.jp/en/xaw/  ,Yamato Transport,Not Phishing
https://dgdjjy.cn/?info=*,AEON card,Phishing
https://www.adobe.com/commerce/magento.html ,adobe,Not Phishing
https://www.paypalobjects.com/sprache.html ,paypal,Not Phishing
https://www.paypalobjects.com/rfp.html ,paypal,Not Phishing
https://www.ana.co.jp/en/us/google_talk/ ,Ana,Not Phishing
https://swqfgehgsdfs.dns-stuff.com/,SAISON CARD,Phishing
https://www.paypalobjects.com/road-trips.txt ,paypal,Not Phishing
https://q11ee.cfd/index.php?id=,SAISON CARD,Phishing
https://www.paypalobjects.com/powershell.php ,paypal,Not Phishing
https://www.ana.co.jp/en/us/badass/ ,Ana,Not Phishing
https://www.ana.co.jp/en/us/cragllo/ ,Ana,Not Phishing
https://www.paypalobjects.com/top_menu2.txt ,paypal,Not Phishing
https://kingvisual.cn/,Mitsui Sumitomo Bank Card,Phishing
https://www.potas-xmzta.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/hosted-isc/ ,Ana,Not Phishing
https://lgfyx.cn/?info=,Amazon,Phishing
https://pf821z.duckdns.org,Aeon bank,Phishing
https://www.kueronekayaaetn.co.jp.9nhk.cn/,Yamato Transport,Phishing
https://www.americanexpress.com/business_continuity/ , americanexpress,Not Phishing
https://hednn.cfd/,Amazon,Phishing
https://camww.cfd/,Apple ID,Phishing
https://wvebqgoomhcqojogzwrbtzvd.zht389.com/jp.html?id=*,Mitsui Sumitomo Bank Card,Phishing
https://fewhtrgfa.justdied.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/icon-feedback/ ,Ana,Not Phishing
https://bngohetj.vizvaz.com/,softbank,Phishing
https://www.paypalobjects.com/securesurfing_isp.php ,paypal,Not Phishing
https://www.teras-xmzmaq.com/?id=,Amazon,Phishing
https://9gwnwy.icu/,SAISON CARD,Phishing
https://www.paypalobjects.com/weisse-rose.php ,paypal,Not Phishing
https://www.americanexpress.com/cap/ , americanexpress,Not Phishing
https://96333tbfdsd67.cfd/,SAISON CARD,Phishing
http://wwekcsasds.cfd/,Amazon,Phishing
https://t66ll.cfd/index.php?id=,SAISON CARD,Phishing
https://bns.teleprom.work/i/0kx23,Telegram,Phishing
https://444gregda.cfd/index.php?id=*,softbank,Phishing
https://281shop.com/,Amazon,Phishing
https://www.anazom.userinfo.stonehampainting.com/a3IwMDY1P3,Amazon,Phishing
http://z-f2a7.aoqwt.com/,Apple ID,Phishing
https://dwqgregfaf.toythieves.com/,SAISON CARD,Phishing
https://promushufandagul.com/,Amazon,Phishing
https://priyoshopretail.com/new/exclusive-partnership/,Priyoshop,Not Phishing
https://emv1.odmxlzd.cn/,SAISON CARD,Phishing
https://support84.pages.net.br/,Facebook,Phishing
https://yetrb45.ns01.us/index.php?id=*,SAISON CARD,Phishing
https://indycosmeticdental.com/,Amazon,Phishing
https://www.paypalobjects.com/spacer-black.html ,paypal,Not Phishing
http://5v.rhysx.com/,Apple ID,Phishing
https://www.etc-maisei.dentaaire.one/,ETC,Phishing
https://www.kuerosnsaskayasatn.co.jp.msjzs.cn/ai/index.php,Yamato Transport,Phishing
https://eqwgfdhfdh.mefound.com/,SAISON CARD,Phishing
http://ny4jc2.duckdns.org/,softbank,Phishing
http://www2.miread.co.jp.ca5000.cn/,MICARD,Phishing
http://z-1i.oupgx.com/,Apple ID,Phishing
https://9722gtrsf.icu/,Mitsui Sumitomo Bank Card,Phishing
https://www.aeono.co.jp.auth.realiedswebu.cyou/mswebiu.php/,AEON card,Phishing
http://vcecbrsquv.duckdns.org/,Apple ID,Phishing
https://amzone.co.jp.hnwjshbkj.com/,Amazon,Phishing
https://www.ana.co.jp/en/us/doj/ ,Ana,Not Phishing
https://qqqbhjgyg.cfd/index.php?id=,SAISON CARD,Phishing
https://erthjgf77.dns04.com,Epos card,Phishing
https://bca20d8d894962f6018df47c2c24d180.caonimamajap.com/aeon.co.jp/,AEON card,Phishing
https://9ojepo4.duckdns.org,Aeon bank,Phishing
https://www.ana.co.jp/en/us/cml/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/weblink/  ,Yamato Transport,Not Phishing
https://dev-bajop32407terkoercom.pantheonsite.io/ ,Adobe,Phishing
https://6r5pp.cfd/,Apple ID,Phishing
https://www.kuhgda.mrbonus.com/,Mitsui Sumitomo Bank Card,Phishing
https://mulyy.cfd/,Amazon,Phishing
https://icm.aexp-static.com/content/dam/gms/en_us/optblue/us-dsr.pdf , americanexpress,Not Phishing
https://2a8004594dcfebe29423a8819a442dc4.wwmmhome.com/caonige2a8004594dcfebe29423a8819a442dc4,Amazon,Phishing
https://massmobilepayments.com/,Amazon,Phishing
https://ndgf5j4.itsaol.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/dada/ ,Ana,Not Phishing
https://otr19o.icu/,SAISON CARD,Phishing
https://9fe9119145cd204e6e5745718ca7ed70.rwfdiok.cn/caonige,Amazon,Phishing
https://dewssf.freetcp.com/,Mercari,Phishing
https://www.ana.co.jp/en/us/cccccc/ ,Ana,Not Phishing
https://www.vbdte8iwh.dumb1.com,SAISON CARD,Phishing
https://www.softbank.jp/lib/,Softbox,Not Phishing
https://www.kuronekoyamato.co.jp/en/wp-dyn/  ,Yamato Transport,Not Phishing
https://4krg46o.asia/index.php?id=*,Apple ID,Phishing
https://www.kuronekoyamato.co.jp/en/windowsvista/  ,Yamato Transport,Not Phishing
http://918niaysf.cfd/,Apple ID,Phishing
https://kklop88.cc/,Apple Store,Phishing
https://saissonaceard.co.jp.wojianfei.cn/,SAISON CARD,Phishing
https://www1.mlcaed.co.jp.g0dsnu.cfd/,MICARD,Phishing
https://qqqvfhjgfs.cfd/index.php?id=*,softbank,Phishing
https://csaghtrhgfs.mefound.com/,SAISON CARD,Phishing
https://m5jmnmipn.duckdns.org,Aeon bank,Phishing
https://www.kuronekoyamato.co.jp/en/whistle/  ,Yamato Transport,Not Phishing
https://jmdcu3nnw3.com/,Mitsui Sumitomo Bank Card,Phishing
http://www2.miread.co.jp.uu46.cn/,MICARD,Phishing
https://mamjj.cfd/,Amazon,Phishing
https://vceniaton1.life/,Mizuho Bank,Phishing
https://q4bbrxpu.duckdns.org,Aeon bank,Phishing
https://www.americanexpress.com/cultura/ , americanexpress,Not Phishing
https://amclz0n.bt0p.top/,Amazon,Phishing
https://uebwkj767412.com/hewuqi6680.php,Ministry of Internal Affairs and Communications,Phishing
https://y6x4tt.xyz/,Yamato Transport,Phishing
https://www.kueronekayccetn.co.jp.gl159.cn/,Yamato Transport,Phishing
http://miaomihui.com/,Rakuten,Phishing
https://uy78ghjv.ssmailer.com/,SAISON CARD,Phishing
https://www.kuerennkaycaeto.co.jp.tqsf123.cn/,Yamato Transport,Phishing
https://ms36u2jh.dumb1.com/,Mitsui Sumitomo Bank Card,Phishing
https://www.paypalobjects.com/specialsection.php ,paypal,Not Phishing
http://trsqndeded.duckdns.org/,Apple ID,Phishing
https://www.ana.co.jp/en/us/hildreth_moore/ ,Ana,Not Phishing
https://www.etc.userinformation.lucrasite.com/a3IwMDY1P3,ETC,Phishing
https://www.paypalobjects.com/pozdro.txt ,paypal,Not Phishing
https://444jyjfgdf.cfd/index.php?id=*,SAISON CARD,Phishing
https://hzxswd.cn/?info,Amazon,Phishing
https://www.in-eki-co.jp-linkipasv.zrpyueu.cn/,Ekinet,Phishing
https://www.ana.co.jp/en/us/awardsearch/ ,Ana,Not Phishing
https://www2.miceed.co.jp.s1744.cn/,MICARD,Phishing
 https://www.kuronekoyamato.co.jp/en/2005/,Kuronekoyamato,Not Phishing
https://www.ana.co.jp/en/us/infant_seats/ ,Ana,Not Phishing
https://www.paypalobjects.com/pwdump.php ,paypal,Not Phishing
https://htrjdfgds.lflinkup.com/,SAISON CARD,Phishing
https://www.ana.co.jp/en/us/gnomic/ ,Ana,Not Phishing
https://www.kuronekoyamato.co.jp/en/zbsoft/  ,Yamato Transport,Not Phishing
https://smtpauth.sheensunma.com/,Ekinet,Phishing
https://www.ana.co.jp/en/us/calendar-tools/ ,Ana,Not Phishing
https://www.goo-eki.co.jp-linkainc.uftxvaa.cn/,Ekinet,Phishing
https://2ycyrg.duckdns.org,Aeon bank,Phishing
http://yunfancdn.com.cn/jp,Ministry of Health,Phishing
